Jonathan Kuyper;Anne-Kathrin Kreft;0.54
Jonathan Kuyper;Dag Harald Claes;0.6805
Jonathan Kuyper;Jens Jungblut;0.6335
Jonathan Kuyper;Jon Hovi;0.4425
Jonathan Kuyper;Tom Christensen;0.586
Jonathan Kuyper;Dagfinn Hagen;0.527
Jonathan Kuyper;Jonathan Kuyper;1.0
Jonathan Kuyper;Miroslav Nemcok;0.6245
Jonathan Kuyper;Marit Eldholm;0.515
Jonathan Kuyper;Øyvind Colbjørnsen;0.735
Jonathan Kuyper;Håvard Strand;0.565
Jonathan Kuyper;Jen Erling Klausen;0.5175
Jonathan Kuyper;Jacob Nyrup;0.5165
Jonathan Kuyper;Jonas Schmid;0.5165
Jonathan Kuyper;Sverke Runde Saxegaard;0.5655
Jonathan Kuyper;Linda Gulli;0.5595
Jonathan Kuyper;Marina Povitkina;0.5435
Jonathan Kuyper;Philipp Broniecki;0.7215
Jonathan Kuyper;Philipp Lutscher;0.672
Jonathan Kuyper;Robert Huseby;0.417
Jonathan Kuyper;Scott Gates;0.52
Jonathan Kuyper;Martin Søyland;0.5155
Jonathan Kuyper;Leif Erlend Kårtvedt;0.4875
Jonathan Kuyper;Tor Gaute Syrstad;0.5305
Jonathan Kuyper;Øivind Bratberg;0.4265
Jonathan Kuyper;Ida Weseth Bjøru;0.492
Jonathan Kuyper;Jostein Askim;0.608
Jonathan Kuyper;Kristoffer Kolltveit;0.563
Jonathan Kuyper;Anna Nordnes Helgøy;0.5515
Jonathan Kuyper;Elin Arntzen;0.489
Jonathan Kuyper;Sebastian Conte;0.477
Miroslav Nemcok;Anne-Kathrin Kreft;0.561
Miroslav Nemcok;Dag Harald Claes;0.62
Miroslav Nemcok;Jens Jungblut;0.7255
Miroslav Nemcok;Jon Hovi;0.4735
Miroslav Nemcok;Tom Christensen;0.723
Miroslav Nemcok;Dagfinn Hagen;0.596
Miroslav Nemcok;Jonathan Kuyper;0.6245
Miroslav Nemcok;Miroslav Nemcok;1.0
Miroslav Nemcok;Marit Eldholm;0.629
Miroslav Nemcok;Øyvind Colbjørnsen;0.613
Miroslav Nemcok;Håvard Strand;0.777
Miroslav Nemcok;Jen Erling Klausen;0.5245
Miroslav Nemcok;Jacob Nyrup;0.576
Miroslav Nemcok;Jonas Schmid;0.515
Miroslav Nemcok;Sverke Runde Saxegaard;0.509
Miroslav Nemcok;Linda Gulli;0.488
Miroslav Nemcok;Marina Povitkina;0.521
Miroslav Nemcok;Philipp Broniecki;0.497
Miroslav Nemcok;Philipp Lutscher;0.5945
Miroslav Nemcok;Robert Huseby;0.462
Miroslav Nemcok;Scott Gates;0.548
Miroslav Nemcok;Martin Søyland;0.558
Miroslav Nemcok;Leif Erlend Kårtvedt;0.517
Miroslav Nemcok;Tor Gaute Syrstad;0.5185
Miroslav Nemcok;Øivind Bratberg;0.498
Miroslav Nemcok;Ida Weseth Bjøru;0.62
Miroslav Nemcok;Jostein Askim;0.6615
Miroslav Nemcok;Kristoffer Kolltveit;0.644
Miroslav Nemcok;Anna Nordnes Helgøy;0.6935
Miroslav Nemcok;Elin Arntzen;0.637
Miroslav Nemcok;Sebastian Conte;0.5495
Marit Eldholm;Anne-Kathrin Kreft;0.5385
Marit Eldholm;Dag Harald Claes;0.5185
Marit Eldholm;Jens Jungblut;0.6235
Marit Eldholm;Jon Hovi;0.5215
Marit Eldholm;Tom Christensen;0.744
Marit Eldholm;Dagfinn Hagen;0.6145
Marit Eldholm;Jonathan Kuyper;0.515
Marit Eldholm;Miroslav Nemcok;0.629
Marit Eldholm;Marit Eldholm;1.0
Marit Eldholm;Øyvind Colbjørnsen;0.484
Marit Eldholm;Håvard Strand;0.67
Marit Eldholm;Jen Erling Klausen;0.4815
Marit Eldholm;Jacob Nyrup;0.586
Marit Eldholm;Jonas Schmid;0.4745
Marit Eldholm;Sverke Runde Saxegaard;0.481
Marit Eldholm;Linda Gulli;0.45
Marit Eldholm;Marina Povitkina;0.493
Marit Eldholm;Philipp Broniecki;0.5365
Marit Eldholm;Philipp Lutscher;0.597
Marit Eldholm;Robert Huseby;0.501
Marit Eldholm;Scott Gates;0.548
Marit Eldholm;Martin Søyland;0.561
Marit Eldholm;Leif Erlend Kårtvedt;0.5205
Marit Eldholm;Tor Gaute Syrstad;0.466
Marit Eldholm;Øivind Bratberg;0.49
Marit Eldholm;Ida Weseth Bjøru;0.68
Marit Eldholm;Jostein Askim;0.66
Marit Eldholm;Kristoffer Kolltveit;0.675
Marit Eldholm;Anna Nordnes Helgøy;0.677
Marit Eldholm;Elin Arntzen;0.6235
Marit Eldholm;Sebastian Conte;0.526
Øyvind Colbjørnsen;Anne-Kathrin Kreft;0.595
Øyvind Colbjørnsen;Dag Harald Claes;0.606
Øyvind Colbjørnsen;Jens Jungblut;0.606
Øyvind Colbjørnsen;Jon Hovi;0.426
Øyvind Colbjørnsen;Tom Christensen;0.5795
Øyvind Colbjørnsen;Dagfinn Hagen;0.5205
Øyvind Colbjørnsen;Jonathan Kuyper;0.735
Øyvind Colbjørnsen;Miroslav Nemcok;0.613
Øyvind Colbjørnsen;Marit Eldholm;0.484
Øyvind Colbjørnsen;Øyvind Colbjørnsen;1.0
Øyvind Colbjørnsen;Håvard Strand;0.685
Øyvind Colbjørnsen;Jen Erling Klausen;0.55
Øyvind Colbjørnsen;Jacob Nyrup;0.6115
Øyvind Colbjørnsen;Jonas Schmid;0.556
Øyvind Colbjørnsen;Sverke Runde Saxegaard;0.549
Øyvind Colbjørnsen;Linda Gulli;0.599
Øyvind Colbjørnsen;Marina Povitkina;0.6155
Øyvind Colbjørnsen;Philipp Broniecki;0.7025
Øyvind Colbjørnsen;Philipp Lutscher;0.7775
Øyvind Colbjørnsen;Robert Huseby;0.4405
Øyvind Colbjørnsen;Scott Gates;0.5535
Øyvind Colbjørnsen;Martin Søyland;0.536
Øyvind Colbjørnsen;Leif Erlend Kårtvedt;0.477
Øyvind Colbjørnsen;Tor Gaute Syrstad;0.4715
Øyvind Colbjørnsen;Øivind Bratberg;0.529
Øyvind Colbjørnsen;Ida Weseth Bjøru;0.5585
Øyvind Colbjørnsen;Jostein Askim;0.519
Øyvind Colbjørnsen;Kristoffer Kolltveit;0.5595
Øyvind Colbjørnsen;Anna Nordnes Helgøy;0.5615
Øyvind Colbjørnsen;Elin Arntzen;0.566
Øyvind Colbjørnsen;Sebastian Conte;0.6055
Håvard Strand;Anne-Kathrin Kreft;0.6445
Håvard Strand;Dag Harald Claes;0.6125
Håvard Strand;Jens Jungblut;0.8075
Håvard Strand;Jon Hovi;0.6075
Håvard Strand;Tom Christensen;0.7855
Håvard Strand;Dagfinn Hagen;0.6895
Håvard Strand;Jonathan Kuyper;0.565
Håvard Strand;Miroslav Nemcok;0.777
Håvard Strand;Marit Eldholm;0.67
Håvard Strand;Øyvind Colbjørnsen;0.685
Håvard Strand;Håvard Strand;1.0
Håvard Strand;Jen Erling Klausen;0.592
Håvard Strand;Jacob Nyrup;0.6435
Håvard Strand;Jonas Schmid;0.6045
Håvard Strand;Sverke Runde Saxegaard;0.603
Håvard Strand;Linda Gulli;0.612
Håvard Strand;Marina Povitkina;0.5225
Håvard Strand;Philipp Broniecki;0.611
Håvard Strand;Philipp Lutscher;0.6045
Håvard Strand;Robert Huseby;0.5505
Håvard Strand;Scott Gates;0.648
Håvard Strand;Martin Søyland;0.626
Håvard Strand;Leif Erlend Kårtvedt;0.6255
Håvard Strand;Tor Gaute Syrstad;0.511
Håvard Strand;Øivind Bratberg;0.565
Håvard Strand;Ida Weseth Bjøru;0.7235
Håvard Strand;Jostein Askim;0.718
Håvard Strand;Kristoffer Kolltveit;0.76
Håvard Strand;Anna Nordnes Helgøy;0.79
Håvard Strand;Elin Arntzen;0.788
Håvard Strand;Sebastian Conte;0.665
Jen Erling Klausen;Anne-Kathrin Kreft;0.5605
Jen Erling Klausen;Dag Harald Claes;0.479
Jen Erling Klausen;Jens Jungblut;0.6475
Jen Erling Klausen;Jon Hovi;0.449
Jen Erling Klausen;Tom Christensen;0.584
Jen Erling Klausen;Dagfinn Hagen;0.52
Jen Erling Klausen;Jonathan Kuyper;0.5175
Jen Erling Klausen;Miroslav Nemcok;0.5245
Jen Erling Klausen;Marit Eldholm;0.4815
Jen Erling Klausen;Øyvind Colbjørnsen;0.55
Jen Erling Klausen;Håvard Strand;0.592
Jen Erling Klausen;Jen Erling Klausen;1.0
Jen Erling Klausen;Jacob Nyrup;0.55
Jen Erling Klausen;Jonas Schmid;0.5485
Jen Erling Klausen;Sverke Runde Saxegaard;0.5385
Jen Erling Klausen;Linda Gulli;0.603
Jen Erling Klausen;Marina Povitkina;0.5685
Jen Erling Klausen;Philipp Broniecki;0.5785
Jen Erling Klausen;Philipp Lutscher;0.5875
Jen Erling Klausen;Robert Huseby;0.4915
Jen Erling Klausen;Scott Gates;0.569
Jen Erling Klausen;Martin Søyland;0.5515
Jen Erling Klausen;Leif Erlend Kårtvedt;0.741
Jen Erling Klausen;Tor Gaute Syrstad;0.471
Jen Erling Klausen;Øivind Bratberg;0.425
Jen Erling Klausen;Ida Weseth Bjøru;0.577
Jen Erling Klausen;Jostein Askim;0.5515
Jen Erling Klausen;Kristoffer Kolltveit;0.556
Jen Erling Klausen;Anna Nordnes Helgøy;0.5955
Jen Erling Klausen;Elin Arntzen;0.6315
Jen Erling Klausen;Sebastian Conte;0.53
Jacob Nyrup;Anne-Kathrin Kreft;0.5295
Jacob Nyrup;Dag Harald Claes;0.5305
Jacob Nyrup;Jens Jungblut;0.6675
Jacob Nyrup;Jon Hovi;0.462
Jacob Nyrup;Tom Christensen;0.5825
Jacob Nyrup;Dagfinn Hagen;0.554
Jacob Nyrup;Jonathan Kuyper;0.5165
Jacob Nyrup;Miroslav Nemcok;0.576
Jacob Nyrup;Marit Eldholm;0.586
Jacob Nyrup;Øyvind Colbjørnsen;0.6115
Jacob Nyrup;Håvard Strand;0.6435
Jacob Nyrup;Jen Erling Klausen;0.55
Jacob Nyrup;Jacob Nyrup;1.0
Jacob Nyrup;Jonas Schmid;0.647
Jacob Nyrup;Sverke Runde Saxegaard;0.5075
Jacob Nyrup;Linda Gulli;0.6145
Jacob Nyrup;Marina Povitkina;0.509
Jacob Nyrup;Philipp Broniecki;0.6235
Jacob Nyrup;Philipp Lutscher;0.7025
Jacob Nyrup;Robert Huseby;0.548
Jacob Nyrup;Scott Gates;0.613
Jacob Nyrup;Martin Søyland;0.5065
Jacob Nyrup;Leif Erlend Kårtvedt;0.509
Jacob Nyrup;Tor Gaute Syrstad;0.5155
Jacob Nyrup;Øivind Bratberg;0.514
Jacob Nyrup;Ida Weseth Bjøru;0.5785
Jacob Nyrup;Jostein Askim;0.518
Jacob Nyrup;Kristoffer Kolltveit;0.6395
Jacob Nyrup;Anna Nordnes Helgøy;0.5995
Jacob Nyrup;Elin Arntzen;0.5785
Jacob Nyrup;Sebastian Conte;0.5955
Jonas Schmid;Anne-Kathrin Kreft;0.505
Jonas Schmid;Dag Harald Claes;0.471
Jonas Schmid;Jens Jungblut;0.6265
Jonas Schmid;Jon Hovi;0.41
Jonas Schmid;Tom Christensen;0.5725
Jonas Schmid;Dagfinn Hagen;0.4995
Jonas Schmid;Jonathan Kuyper;0.5165
Jonas Schmid;Miroslav Nemcok;0.515
Jonas Schmid;Marit Eldholm;0.4745
Jonas Schmid;Øyvind Colbjørnsen;0.556
Jonas Schmid;Håvard Strand;0.6045
Jonas Schmid;Jen Erling Klausen;0.5485
Jonas Schmid;Jacob Nyrup;0.647
Jonas Schmid;Jonas Schmid;1.0
Jonas Schmid;Sverke Runde Saxegaard;0.521
